,OPEN,HIGH,LOW,CLOSE,VWAP,VOLUME,AMT,TURN,TOTAL_SHARES,FREE_FLOAT_SHARES,MKT_CAP_ARD,MKT_FREESHARES,PE_TTM,VAL_PB_WGT,DIVIDENDYIELD2
2019-05-24,3584.9016,3623.3904,3580.7853,3593.9139,12.520996896139437,8093404800.0,101337496380.0,0.2967,3694635814869.0,972714396117.0,33842541355069.0,10984046357723.707,11.640899658203123,1.3654,2.5107
2019-05-27,3592.6027,3648.0267,3556.2567,3637.1971,12.257464511884685,10883087100.0,133399053908.0,0.3989,3695219517372.0,972352615107.0,34175206185979.0,11118293768699.889,11.75529956817627,1.3794,2.3174
2019-05-28,3633.0182,3683.2306,3627.7878,3672.2605,12.63644804151867,11788624000.0,148966334657.0,0.432,3695219517372.0,972361116711.0,34462184846033.0,11223206672220.516,11.854000091552734,1.3909,2.3196
2019-05-29,3642.5415,3693.2273,3637.3481,3663.909,12.854316036812468,9335544100.0,120002034237.0,0.3421,3695219590512.0,972361189851.0,34413433413806.0,11193961584534.871,11.837200164794922,1.3892,2.3307
2019-05-30,3648.8495,3650.9718,3612.6248,3641.1833,11.980999041522873,9420256100.0,112864079305.0,0.3452,3695545116196.0,971209176001.0,34296094021871.0,11127912039795.852,11.796899795532228,1.385,2.3706
2019-05-31,3640.9963,3668.1796,3627.5448,3629.7893,12.134213238383644,8922226700.0,108264201339.0,0.327,3695545584946.0,971217158380.0,34168825147559.0,11094979062597.412,11.753100395202637,1.3808,2.4253
2019-06-03,3640.6126,3672.8136,3613.1274,3632.0127,12.301284213524632,10072318000.0,123902446407.0,0.3691,3695548734855.0,973017005550.0,34185088355614.0,11101374897024.637,11.758700370788574,1.3823,2.5411
2019-06-04,3632.5602,3636.128,3584.4612,3598.4666,12.568414341814895,8709709400.0,109467236536.0,0.3192,3695548672786.0,973015952013.0,33961474193598.0,11001638741073.951,11.68179988861084,1.3732,2.5614
2019-06-05,3627.7947,3634.4536,3593.9515,3597.105,12.932267139106262,8864202000.0,114634228239.0,0.3248,3697697446227.0,973282690819.0,33993240932725.0,10999483946164.488,11.692700386047363,1.3748,2.5778
2019-06-06,3601.0356,3601.0356,3557.0167,3564.6778,12.201788293769935,8553440300.0,104367267724.0,0.3129,3699268622868.001,974614004049.0,33728941754126.0,10902601747017.996,11.601799964904783,1.3645,2.4913
2019-06-10,3578.0084,3623.7301,3568.2787,3610.7435,12.70327809721284,9237506100.0,117346608913.0,0.3379,3699268622868.001,975045585516.0,34083130486104.004,11040214009046.35,11.723600387573242,1.3789,2.3224
2019-06-11,3617.5239,3723.1419,3617.5239,3719.2759,12.60771777149382,14348280600.0,180899072311.0,0.5248,3699268622868.001,975059599885.0,34864461176647.0,11364429318241.787,11.99240016937256,1.4126,2.397
2019-06-12,3706.8635,3711.8793,3683.9394,3691.0957,11.100635270000458,11917885300.0,132296097905.0,0.4359,3700028849168.0,973368232653.0,34633350361103.0,11278733979242.266,11.9128999710083,1.4031,2.4187
2019-06-13,3689.5834,3697.5917,3654.2742,3685.3933,11.466618078793111,9633171800.0,110459901918.0,0.3521,3700028849168.0,973409812653.0,34570906880487.0,11264101206501.535,11.891400337219238,1.4006,2.4179
2019-06-14,3690.4763,3709.6521,3650.9096,3654.8799,11.45037233417318,10181700400.0,116584260575.0,0.3721,3700028849168.0,973393071853.0,34339175392183.0,11175986477308.916,11.811699867248535,1.3913,2.4544
2019-06-17,3654.4433,3683.7743,3645.4982,3654.8248,12.75648383145092,7297667800.0,93092581298.0,0.2702,3721275821088.0,958102274987.0,35253986003472.0,11312654104672.52,11.9891996383667,1.4224,2.2794
2019-06-18,3661.1299,3675.6452,3638.78,3667.6185,12.656665984932497,7069226600.0,89472839848.0,0.2616,3721203788528.0,955449853061.0,35350623699044.0,11350452521235.342,12.022100448608398,1.4265,2.2836
2019-06-19,3761.3381,3771.347,3715.1331,3715.9381,13.740451080835042,12559571500.0,172574177792.0,0.4649,3721956748035.0,955460391933.0,35731472318560.0,11498040719258.41,12.151599884033203,1.4468,2.5327
2019-06-20,3718.9416,3845.7912,3717.1857,3828.5183,13.485177147437517,16887207300.0,227726981966.0,0.6247,3722279975511.0,956244766428.0,36675912236228.0,11877914115473.574,12.472800254821776,1.4846,2.4688
2019-06-21,3832.7321,3856.0856,3817.3068,3833.9383,13.015355607640712,15363515500.0,199961617616.0,0.5682,3722764035806.0,956678737690.0,36724472436574.0,11889473988210.48,12.489299774169922,1.4859,2.455
2019-06-24,3836.3051,3853.5452,3819.7692,3841.2659,14.352328086849626,10008462100.0,143644731704.0,0.3702,3722765289297.0,956574148224.0,36807155306007.0,11914381200677.389,12.517399787902832,1.4894,2.3338
2019-06-25,3837.4259,3838.0578,3755.0099,3801.3098,13.649611001610047,12407591200.0,169358793347.0,0.4589,3722898867682.0,956574148609.0,36457085582223.0,11786139847645.28,12.39840030670166,1.4756,2.3696
2019-06-26,3779.5125,3809.758,3771.7164,3794.331,13.701597563772788,8182028300.0,112106859022.0,0.3026,3722973881322.0,956584232482.0,36392007961316.0,11766515183912.844,12.37619972229004,1.4736,2.399
2019-06-27,3807.5376,3854.0801,3805.8328,3834.8172,14.858415270114069,10531635800.0,156483418190.0,0.3895,3724959007658.0,956775277035.0,36704199812575.0,11891799398755.902,12.482399940490724,1.4869,2.4224
2019-06-28,3832.0599,3835.2326,3803.0546,3825.5873,13.745117100827253,8476613900.0,116512050674.0,0.3131,3727685930220.0,958124385170.0,36585177797738.0,11863421884136.44,12.441900253295898,1.484,2.5606
2019-07-01,3899.3313,3936.668,3886.909,3935.8116,13.731753755848477,15837034000.0,217470251111.0,0.5848,3727690568809.001,958632312534.0,37452282403649.0,12234744556233.455,12.73680019378662,1.5192,2.4096
2019-07-02,3931.0486,3942.4257,3918.9378,3937.1691,13.195239804881254,13186349600.0,173997045123.0,0.4859,3728318826749.0,959399186549.0,37468510811655.0,12248250962766.207,12.742300033569336,1.5198,2.4096
2019-07-03,3927.4365,3927.4365,3878.8405,3893.5341,14.567545227518286,11199260300.0,163145730935.0,0.4127,3734228584091.0,959757674521.0,37135237706993.0,12117449997406.31,12.628999710083008,1.5082,2.6621
2019-07-04,3895.1978,3906.8894,3854.693,3873.1019,14.361386676884004,9934225600.0,142669255177.0,0.3659,3734229371848.001,961021551014.0,36993939169812.0,12053672346797.48,12.580900192260742,1.5016,2.6542
2019-07-05,3875.3736,3900.3095,3857.928,3893.2025,15.706252788081786,7400652700.0,116236522103.0,0.2725,3735464008968.0,961727501853.0,37115479923357.0,12109603228354.07,12.622300148010254,1.5074,2.6788
2019-07-08,3875.7547,3875.7547,3775.0259,3802.7897,13.437981341199068,10953908600.0,147198419380.0,0.4033,3735464008968.0,961647840041.0,36293066511132.0,11832944213436.928,12.342599868774414,1.4749,2.7248
2019-07-09,3798.0954,3811.0993,3774.7641,3793.1297,15.118048196182896,7484273200.0,113147602951.0,0.2755,3735464008968.0,961647840041.0,36182990308081.0,11802984074867.057,12.305399894714355,1.4719,2.7704
2019-07-10,3807.9497,3810.396,3774.2304,3786.739,13.915966360906316,7283394800.0,101355477030.0,0.2681,3736106414122.0,961979924938.0,35989230102859.0,11782176476572.746,12.239500045776367,1.4686,2.7579
2019-07-11,3806.1855,3830.7387,3774.4137,3785.221,15.093832197181417,7531196500.0,113674616215.0,0.2772,3736374414122.0,961984746444.0,36018495255166.0,11780488359079.016,12.24940013885498,1.4684,2.8026
2019-07-12,3783.0733,3820.2354,3774.5224,3808.7311,14.179626688014215,7546596700.0,107007923971.0,0.2778,3736374414122.0,961806162615.0,36266789871260.0,11851793380602.3,12.325799942016602,1.4807,2.9249
2019-07-15,3792.6409,3844.8683,3745.8549,3824.1878,14.079614054895307,10120522200.0,142493046610.0,0.3725,3736353145070.001,961807391673.0,36370110416840.0,11900266078993.54,12.362600326538086,1.485,2.4602
2019-07-16,3819.2474,3828.3256,3799.8665,3806.8449,13.433470075269272,8073095200.0,108449682784.0,0.2972,3736352237532.0,961807391673.0,36253825994518.0,11848960893755.838,12.32009983062744,1.4801,2.4838
2019-07-17,3800.1064,3820.2713,3787.8973,3804.6384,12.26749476951902,9518388500.0,116766781138.0,0.3503,3736352237532.0,961990874425.0,36200148647108.0,11842856185906.904,12.301899909973145,1.4779,2.4295
2019-07-18,3793.1893,3793.3916,3767.9958,3768.4019,12.762731730186294,8749644500.0,111669365488.0,0.322,3736453282194.0,962497329600.0,35923205099932.0,11738258241446.502,12.201700210571287,1.467,2.3989
2019-07-19,3787.5079,3828.1514,3787.5079,3807.9551,13.372991043801903,8808614900.0,117797528166.0,0.3242,3736430221662.0,962494140652.0,36263056815671.0,11865275031356.633,12.300399780273438,1.4803,2.3882
2019-07-22,3813.5022,3816.5387,3765.4428,3781.6832,12.79138835741837,9210137700.0,117810448146.0,0.3389,3736425463038.0,962617559249.0,36027301904197.0,11788315153384.729,12.215499877929688,1.4714,2.4258
2019-07-23,3783.5411,3792.9647,3768.7614,3789.9135,14.564820555327753,7131334600.0,103866608769.0,0.2624,3736425463038.0,962642359249.0,36117765666067.0,11812835146026.152,12.245400428771973,1.474,2.4653
2019-07-24,3803.5867,3840.0579,3803.5738,3819.8325,14.288498998204147,9094068400.0,129940587223.0,0.3347,3736425463038.0,962630420077.0,36400737942409.0,11906755657603.271,12.34119987487793,1.4856,2.4464
2019-07-25,3821.3898,3851.0665,3812.9532,3851.0665,13.430653135989356,9374041700.0,125899502555.0,0.345,3736422643788.0,962646500341.0,36634336816240.0,12013625720209.93,12.40310001373291,1.4941,2.4372
2019-07-26,3835.2281,3863.5878,3832.5223,3858.5688,13.323403956555005,8325930000.0,110929728704.0,0.3064,3736422553788.0,962691596150.0,36686962374470.0,12048963663140.56,12.42080020904541,1.4964,2.4393
2019-07-29,3857.9394,3862.7467,3842.426,3854.2704,13.16747490313257,8481437000.0,111679108840.0,0.3121,3736433943488.0,964855453157.0,36645173216273.0,12034434655904.066,12.405099868774414,1.4944,2.4111
2019-07-30,3861.5698,3890.7298,3861.5698,3870.3176,12.80017186060658,9412395500.0,120480280020.0,0.3464,3736433943488.0,962329243765.0,36791544656756.0,12085711711271.969,12.461099624633787,1.5003,2.4089
2019-07-31,3856.745,3856.745,3830.0914,3835.3589,13.52189056587214,8215115500.0,111083892777.0,0.3022,3736434005334.0,962324925644.0,36514705334957.0,11980373632150.098,12.384200096130373,1.489,2.4401
2019-08-01,3819.3242,3831.2641,3791.546,3803.4694,13.986840726498196,8411418000.0,117649163850.0,0.3094,3736428982741.0,962790613486.0,36214943783449.0,11880545084878.82,12.27869987487793,1.4767,2.4553
2019-08-02,3729.1309,3754.5326,3720.0584,3747.4379,13.09582432949256,10833589700.0,141874787569.0,0.3976,3736428991968.0,966826785767.0,35679637523747.0,11741720356744.855,12.099499702453612,1.4545,2.4983
2019-08-05,3724.4097,3739.5031,3675.6884,3675.6884,13.13198254414137,10132598100.0,133061101376.0,0.3718,3736454791804.0,966904223998.0,35020129466190.0,11518207970838.629,11.873900413513184,1.4272,2.5484
2019-08-06,3609.1118,3649.8953,3575.8626,3636.3289,12.883192833324673,12983387100.0,167267479639.0,0.4764,3736454791804.0,966134812337.0,34639810662533.0,11398164018129.91,11.744999885559082,1.4128,2.6076
2019-08-07,3654.6323,3659.0778,3621.431,3621.431,12.899967282264845,8423871600.0,108667668030.0,0.3091,3736426752450.0,966642901125.0,34502226478804.0,11356706691480.33,11.6983003616333,1.4072,2.6176
2019-08-08,3651.3571,3675.4603,3646.9386,3669.2936,12.998484815008826,8845770700.0,114981616121.0,0.3246,3736426752450.0,957343007307.0,34899337153851.0,11508486987820.406,11.827799797058104,1.4223,2.5998
2019-08-09,3686.7493,3689.1774,3628.1163,3633.5296,13.641467700788247,8529558000.0,116355689959.0,0.3127,3736439708591.0,957360949483.0,34656758601461.0,11401011195246.088,11.744500160217283,1.4125,2.6019
2019-08-12,3647.8661,3699.1047,3643.3161,3699.1047,14.756924399111066,8208305600.0,121129345184.0,0.3009,3736467927701.0,957361015313.0,35190069563065.0,11601966166007.41,11.913299560546877,1.4346,2.5584
2019-08-13,3675.5868,3686.4302,3658.0126,3665.7515,13.563909779205838,7650030200.0,103764319441.0,0.2803,3736465682701.0,957486206465.0,34906993034422.0,11498647839876.855,11.80799961090088,1.4228,2.5777
2019-08-14,3712.0657,3717.5579,3680.6086,3682.4015,14.067766175609703,9120259000.0,128301671073.0,0.3342,3736465682701.0,957486206465.0,35043814712314.0,11552479130290.938,11.855199813842772,1.4282,2.5627
2019-08-15,3618.0092,3694.2985,3612.1108,3694.0006,13.458538887171786,8859883200.0,119241082583.0,0.3247,3736465674597.0,957549019672.0,35141171244252.0,11590327164257.871,11.881799697875977,1.4331,2.6047
2019-08-16,3697.9407,3738.0964,3687.0751,3710.5386,15.024700961690437,8831916900.0,132696910341.0,0.3235,3736672834185.0,958403669051.0,35241993690347.0,11645441382518.385,11.836000442504885,1.4347,2.594
2019-08-19,3736.0344,3791.0946,3720.6894,3791.0946,14.02807217836501,13932701300.0,195448939476.0,0.5102,3736928244906.0,958434327913.0,35904563456266.0,11905338194188.516,12.0516996383667,1.4618,2.5333
2019-08-20,3786.026,3799.8977,3778.7306,3787.7324,13.730430366587427,10860208800.0,149115340695.0,0.3977,3737671092429.0,958559051135.0,35829352659412.0,11895950667219.912,12.040499687194824,1.4588,2.5419
2019-08-21,3778.3091,3792.5955,3775.4474,3781.7579,14.785988156361832,8229988000.0,121688505095.0,0.3013,3737671092429.0,959518876638.0,35796406526240.0,11881957308310.0,12.018600463867188,1.4575,2.547
2019-08-22,3793.8552,3797.329,3771.2048,3793.5061,14.067269797712544,8580779200.0,120708136081.0,0.3141,3737670509464.0,959529104617.0,35828284582788.0,11911996075467.06,12.030099868774414,1.4591,2.5503
2019-08-23,3796.8821,3829.3607,3788.0345,3820.8638,15.667421673865476,8795458300.0,137802154001.0,0.3218,3737670509464.0,960527746394.0,36046373544691.0,12005246266566.92,12.065500259399414,1.4663,2.5323
2019-08-26,3756.3618,3778.8665,3753.1646,3765.9105,15.166428101736017,9385926900.0,142350985497.0,0.3434,3737670509464.0,960535834714.0,35571291616509.0,11830847440716.396,11.877599716186523,1.4454,2.5195
2019-08-27,3791.4587,3848.2358,3790.873,3816.9459,14.571204237554213,12473147800.0,181748784079.0,0.4564,3737668835764.0,961714045815.0,36037185528351.0,11987380724952.035,12.021400451660156,1.4652,2.4896
2019-08-28,3818.8125,3822.5883,3790.1384,3802.5844,15.511663965846306,8875081200.0,137667277244.0,0.3248,3737668835764.0,961644307835.0,35893807864176.0,11941610077725.145,11.951000213623049,1.4588,2.4991
2019-08-29,3805.494,3808.5954,3774.3968,3790.1867,15.041696243515975,8408338700.0,126475676638.0,0.3077,3737645464244.0,961684664839.0,35807321780491.0,11899174526374.771,11.881099700927734,1.4537,2.5016
2019-08-30,3816.678,3828.9698,3778.9189,3799.5863,15.761769713992894,9669515000.0,152408668676.0,0.3538,3738212838866.0,962519255365.0,35858667572558.0,11927415256749.822,11.874799728393556,1.4548,2.4966
2019-09-02,3803.689,3855.7768,3799.8166,3848.3198,14.960144393725637,11028934900.0,164994458613.0,0.4036,3738212838866.0,963156257365.0,36235435912728.0,12079808802294.94,11.951600074768066,1.4637,2.4689
2019-09-03,3852.5794,3856.6813,3833.7571,3853.6106,14.969164018948195,9771463100.0,146270633849.0,0.3576,3738289518218.0,963135912502.0,36292937026757.0,12100259457720.178,11.970600128173828,1.4656,2.4644
2019-09-04,3848.6483,3886.0012,3846.4215,3886.0012,13.965227750378538,12662861500.0,176839744819.0,0.4634,3739682779946.0,963228764552.0,36645711908057.0,12207155220458.057,12.086899757385254,1.4802,2.469
2019-09-05,3909.2087,3970.0038,3909.2087,3925.323,13.469465051325434,18165623100.0,244681225481.0,0.6648,3739828513084.0,963374288865.0,37012437996029.0,12330022731542.184,12.207900047302246,1.4949,2.445
2019-09-06,3946.6854,3948.5397,3922.3361,3948.5075,14.909314701167297,12188237600.0,181718270031.0,0.446,3739821251084.0,963402782428.0,37205606420285.0,12406161536308.62,12.271599769592283,1.5027,2.4329
2019-09-09,3980.9577,3985.239,3954.8755,3972.9484,14.27326056216946,14680975400.0,209545387191.0,0.5373,3739821251084.0,964362831456.0,37399243029165.0,12480382370595.438,12.33549976348877,1.5105,2.3969
2019-09-10,3976.8697,3976.9225,3938.7441,3959.265,14.09544008969528,13088938600.0,184494349874.0,0.479,3739821251014.0,964362831456.0,37298477355291.0,12436264578571.465,12.302200317382812,1.5064,2.4028
2019-09-11,3969.6757,3971.2237,3922.9531,3930.0999,14.450791302624816,13159487500.0,190165007512.0,0.4816,3739821251014.0,964401698736.0,37144532830788.0,12355486079680.83,12.251500129699709,1.5002,2.4172
2019-09-12,3944.6917,3975.9311,3933.4366,3972.3799,14.21887183196805,11024127300.0,156750653138.0,0.4034,3739821251014.0,964404038947.0,37455668906210.0,12510954353826.176,12.354100227355955,1.5128,2.3968
2019-09-16,3981.3616,3982.204,3943.3734,3957.7154,14.03381335093056,11025980500.0,154736552348.0,0.4035,3739821251014.0,964656700241.0,37377179692456.0,12464408452747.984,12.328200340270996,1.5096,2.3523
2019-09-17,3947.1577,3947.1577,3879.4852,3891.2208,13.624190194836212,11369431700.0,154899299888.0,0.4158,3741542420249.0,966407337752.0,36795728362282.0,12257206357444.44,12.13640022277832,1.4858,2.4263
2019-09-18,3902.9947,3923.1462,3902.5109,3910.0837,15.862254626807262,8205615200.0,130159557672.0,0.3001,3741542420249.0,966490779094.0,36905615935715.0,12322273881904.008,12.172699928283691,1.4902,2.4153
2019-09-19,3923.9631,3924.3823,3897.0666,3924.3823,14.819203393882493,8598423800.0,127421791159.0,0.3145,3741542320249.0,966492262236.0,37025409619025.0,12367595728927.707,12.212200164794922,1.4951,2.4057
2019-09-20,3933.4594,3942.224,3921.4124,3935.6511,14.804617916387704,10345595500.0,153162588495.0,0.3782,3741542294881.0,966776121799.0,37130357474202.0,12415989215947.268,12.246800422668455,1.4993,2.3987
2019-09-23,3925.1858,3925.1858,3868.214,3890.6616,14.805305769452143,9403622500.0,139223506453.0,0.3437,3741577717246.0,966776121843.0,36731950290517.0,12273875241264.92,12.115400314331056,1.4832,2.3781
2019-09-24,3895.8661,3927.0115,3886.1404,3901.0758,16.215101640598096,8778323000.0,142341399679.0,0.3209,3743304344986.0,966689505760.0,36809169983096.0,12306331486629.014,12.14080047607422,1.4865,2.4132
2019-09-25,3887.5548,3889.839,3867.2277,3870.9837,14.88195051330788,8952083500.0,133224463638.0,0.3272,3743304344986.0,966692136729.0,36532823285956.0,12213307051241.115,12.049699783325195,1.4754,2.4336
2019-09-26,3884.7022,3890.7452,3840.2472,3841.1388,14.68444448881389,10269830100.0,150806750013.0,0.3755,3744074746469.0,968943789034.0,36347885617305.0,12138295485103.824,11.988699913024902,1.4679,2.4528
2019-09-27,3843.4584,3859.5003,3832.2466,3852.6534,14.746576152755743,7400394700.0,109130484004.0,0.2705,3744592074066.0,969536037373.0,36412994326699.0,12175290673452.668,12.010199546813965,1.4702,2.4474
2019-09-30,3842.0741,3857.2319,3813.5491,3814.5282,15.24120581945638,6593131300.0,100487271138.0,0.241,3744592074066.0,969531060273.0,36091345625950.0,12071931977742.938,11.90410041809082,1.4572,2.4625
2019-10-08,3818.5894,3861.6429,3818.5894,3837.6791,15.44077574237006,7665786000.0,118365682515.0,0.2801,3745349996409.0,969985373908.0,36270257880288.0,12150310278580.977,11.96310043334961,1.4644,2.4513
2019-10-09,3822.6068,3845.3403,3805.0671,3843.2392,14.81865798938895,7585451200.0,112406207028.0,0.277,3745377639459.0,998924326593.0,36371346621341.0,12174769497387.213,11.996399879455566,1.4685,2.4459
2019-10-10,3838.4865,3877.142,3829.4328,3874.6391,16.09059682481891,7922269400.0,127474042853.0,0.2893,3745377642276.0,998926505137.0,36603252383725.0,12273528840900.035,12.07289981842041,1.4779,2.4287
2019-10-11,3885.5198,3922.3694,3868.8417,3911.7253,14.967716633703404,9341257700.0,139817298256.0,0.3411,3745424046682.0,1001818139739.0,36990700802883.0,12396031545596.848,12.20069980621338,1.4936,2.4094
2019-10-14,3944.8593,3983.8117,3934.7325,3953.2411,13.714533772028345,12239361100.0,167857131154.0,0.4469,3745422091257.0,1001828431658.0,37397020286765.0,12531655818148.732,12.3302001953125,1.5099,2.383
2019-10-15,3953.1645,3953.1645,3928.151,3936.2498,14.672371630285353,8527394900.0,125117107011.0,0.3112,3745422091257.0,1002576393766.0,37259055322864.0,12478081623730.049,12.286499977111816,1.5041,2.3931
2019-10-16,3939.276,3964.0456,3919.0169,3922.6854,15.446231656564644,8322970700.0,128558533503.0,0.3037,3745422091257.0,1002620414498.0,37128634954524.0,12437877456434.035,12.237299919128418,1.4982,2.4013
2019-10-17,3929.386,3935.8123,3913.9173,3925.2216,15.415676416617634,6486374500.0,99991850409.0,0.2367,3745421830774.001,1002622284498.0,37154006395989.0,12447582903682.582,12.245599746704102,1.4992,2.3997
2019-10-18,3935.4199,3940.5409,3864.9652,3869.3777,14.842715629302509,8232114000.0,122186927130.0,0.3004,3745421830774.001,1002640914498.0,36691664950742.0,12268919923221.78,12.088500022888184,1.479,2.4307
2019-10-21,3865.3436,3884.7447,3856.0374,3880.8398,14.943903371258596,7418291800.0,110858235839.0,0.2705,3745421830774.001,1004656220940.0,36882685734057.0,12322686160716.094,12.147000312805176,1.4863,2.4212
2019-10-22,3896.3149,3897.4352,3870.5486,3895.8809,14.92244791642937,6891856600.0,102843371161.0,0.2513,3745423563550.0,1003608357573.0,36996945673245.0,12369589480481.268,12.170900344848633,1.49,2.4127
2019-10-23,3892.6766,3901.4243,3862.1965,3871.0848,14.207343570191012,7019862500.0,99733598353.0,0.256,3745423563550.0,1003611292028.0,36855515766577.0,12292111883109.256,12.105600357055664,1.4833,2.4189
2019-10-24,3877.9239,3890.1955,3852.5828,3870.6678,14.73296107070099,7133457500.0,105096951647.0,0.2601,3745423563550.0,1004309987326.0,36867059393783.0,12292628840824.309,12.104499816894531,1.4832,2.4164
2019-10-25,3871.7687,3899.7223,3849.0337,3896.7923,16.355269638397793,7745362000.0,126677483957.0,0.2824,3745423563550.0,1004501958767.0,37072026572819.0,12371186343606.023,12.112500190734863,1.4873,2.4016
2019-10-28,3904.9824,3927.7959,3897.8175,3926.585,15.477708845613444,9740602000.0,150762201737.0,0.3547,3745423542164.001,1005046361645.0,37280923246130.0,12467098569248.58,12.13889980316162,1.4763,2.3799
2019-10-29,3929.7077,3932.3745,3910.226,3910.226,16.972572908287827,8225707500.0,139611420266.0,0.2995,3745441391366.0,1005726778617.0,37067807841334.0,12419982156944.002,12.046299934387209,1.466,2.3928
2019-10-30,3904.7172,3908.0999,3883.4468,3891.2255,15.744946639668322,7787292300.0,122610501731.0,0.2836,3745441391366.0,1007607855426.0,36963858046684.0,12357347824520.783,11.94729995727539,1.4526,2.401
2019-10-31,3906.8593,3907.1505,3878.8757,3886.7519,15.569756478668474,8671453900.0,135012425539.0,0.3158,3745426716578.0,1009276425810.0,36888946522909.0,12349856342395.965,11.846400260925291,1.4275,2.4058
2019-11-01,3883.8084,3956.0797,3876.4164,3952.3872,15.043365280124428,10068961200.0,151471061323.0,0.3667,3745426537398.0,1009271667186.0,37336243738071.0,12557634294042.045,11.990099906921388,1.4448,2.3726
2019-11-04,3964.0052,3985.3573,3964.0052,3978.1216,14.82672484015492,10419385500.0,154485361812.0,0.3794,3745424085359.0,980455003417.0,37577386500564.0,12641145010109.473,12.067500114440918,1.4545,2.3576
2019-11-05,3982.1155,4030.6381,3970.8664,4002.8128,14.464187124419505,11291188000.0,163317856089.0,0.4112,3745424085499.0,980451765294.0,37815603612608.0,12719995032839.916,12.144000053405762,1.4637,2.3427
2019-11-06,4006.327,4007.5012,3973.7762,3984.8816,14.372163272777913,9731295200.0,139859763470.0,0.3544,3745424094059.0,980455547104.0,37708559579134.0,12666155084652.264,12.109700202941896,1.4595,2.3523
2019-11-07,3984.5529,4005.3829,3975.5475,3991.8749,13.49512257145725,8725489800.0,117751554347.0,0.3177,3745673544682.001,980586509981.0,37705451441572.0,12691981284902.695,12.108699798583984,1.4594,2.3518
2019-11-08,4017.6742,4022.0362,3971.5726,3973.0107,14.31686159336405,9710694800.0,139026673427.0,0.3536,3745673544682.001,980608506191.0,37492276763154.0,12631704551377.629,12.040200233459473,1.4511,2.3628
2019-11-11,3948.6186,3948.6186,3897.5504,3902.9783,13.841986373707842,9415562100.0,130330082289.0,0.3428,3745674023504.0,980891549400.0,36867309398587.0,12411720518594.367,11.839500427246094,1.4268,2.4036
2019-11-12,3905.9584,3914.8821,3877.7397,3903.6888,14.217908591958862,7654306900.0,108828235839.0,0.2787,3745673519294.001,980908039462.0,36913561008326.0,12430136175294.13,11.854399681091309,1.4286,2.4019
2019-11-13,3905.2831,3908.4196,3882.4314,3899.9815,14.60045507100424,7674907800.0,112057146508.0,0.2795,3746429018917.001,980898921868.0,36799301279619.0,12419124036848.666,11.817700386047363,1.4237,2.4076
2019-11-14,3905.9284,3916.9459,3895.1415,3905.857,13.767809028447653,8700844600.0,119791566839.0,0.3168,3746428711437.0,980900939468.0,36802791324821.0,12438151073703.846,11.81879997253418,1.4238,2.4057
2019-11-15,3908.4891,3915.1049,3877.0892,3877.0892,13.784994247345937,8373091700.0,115423020917.0,0.3048,3746429615674.0,981022827119.0,36588174754541.0,12359394084356.072,11.749899864196776,1.4155,2.4209
2019-11-18,3874.4405,3913.1029,3868.3166,3907.9291,13.971483139242515,7664599300.0,107085819889.0,0.2779,3746608071917.0,986927893274.0,36837789021014.0,12489484983130.49,11.829999923706056,1.425,2.3982
2019-11-19,3904.0996,3947.0392,3902.3776,3947.0392,14.998251617722635,8216102500.0,123227172612.0,0.2979,3746640295015.0,986956943988.0,37126449389359.0,12625540843314.95,11.922699928283691,1.4359,2.3869
2019-11-20,3940.1344,3943.2273,3901.9865,3907.8641,15.361915144337134,7681533300.0,118003062733.0,0.2782,3748986336070.0,986961036633.0,36797116124422.0,12499022651318.455,11.81700038909912,1.4232,2.4076
2019-11-21,3894.539,3901.8262,3875.9682,3889.598,15.065378096435472,6913053800.0,104147769298.0,0.2504,3748986336070.0,987101445609.0,36661814232865.0,12438244487695.598,11.773500442504885,1.4179,2.4164
2019-11-22,3894.1742,3918.8385,3833.5033,3849.9948,16.14421151500233,9104263900.0,146981162090.0,0.3298,3748978159998.001,987141213524.0,36372422088993.0,12318762047732.744,11.6806001663208,1.4067,2.438
2019-11-25,3850.966,3878.2507,3839.4201,3878.2061,13.279532790291173,10606628900.0,140851076272.0,0.3842,3748995522921.0,987337390635.0,36691884811985.0,12410701419583.594,11.78320026397705,1.4191,2.4191
2019-11-26,3893.4349,3899.1097,3869.5948,3891.6533,12.57368718068731,11151353700.0,140213633065.0,0.4043,3746649481866.001,987134196154.0,36797095270162.0,12451003335182.889,11.81700038909912,1.4232,2.4105
2019-11-27,3883.429,3889.9783,3862.7011,3875.6186,14.02964456072856,7643730500.0,107238822033.0,0.2771,3746658529316.0,984329786357.0,36678649490110.0,12395766219834.488,11.778900146484377,1.4186,2.4192
2019-11-28,3877.9012,3887.6903,3852.0105,3862.3029,13.349935619770983,6523011900.0,87081788912.0,0.2365,3746664175516.0,984347149280.0,36510308099769.0,12354774594029.96,11.724900245666504,1.4121,2.4295
2019-11-29,3857.1883,3861.6584,3804.8291,3828.6706,15.672210579255209,7414433100.0,116200556869.0,0.2686,3749007487921.0,986573932028.0,36230346334786.0,12252061072625.2,11.634900093078612,1.4005,2.4489
2019-12-02,3835.5128,3854.7509,3829.3126,3836.0589,14.208694612021809,7741217300.0,109992592541.0,0.2804,3749009617331.0,986277921338.0,36285579217900.0,12279761303490.8,11.652700424194336,1.4027,2.445
